Timestamp,PM2.5 (µg/m³),PM10 (µg/m³),NO (µg/m³),NO2 (µg/m³),NOx (ppb),NH3 (µg/m³),SO2 (µg/m³),CO (mg/m³),Ozone (µg/m³),Benzene (µg/m³),Toluene (µg/m³),Xylene (µg/m³),O Xylene (µg/m³),Eth-Benzene (µg/m³),MP-Xylene (µg/m³),AT (°C),RH (%),WS (m/s),WD (deg),RF (mm),TOT-RF (mm),SR (W/mt2),BP (mmHg),VWS (m/s)
2025-02-23 00:00:00,36.90,115.43,4.22,32.23,20.57,26.40,8.92,0.69,13.79,4.60,8.16,3.13,NA,NA,NA,24.92,55.68,0.73,270.39,0.00,0.00,132.30,714.98,-0.03
2025-02-24 00:00:00,24.72,81.31,3.30,25.15,14.79,20.60,7.33,0.59,16.60,5.35,9.48,3.65,NA,NA,NA,26.92,38.61,1.40,272.56,0.00,0.00,179.44,718.83,-0.03
2025-02-25 00:00:00,24.34,80.77,3.84,29.35,18.52,24.04,8.33,0.69,15.10,4.83,8.55,3.28,NA,NA,NA,26.07,47.77,1.23,269.92,0.01,1.00,160.59,716.36,-0.03
2025-02-26 00:00:00,30.11,86.92,3.21,24.51,15.64,20.08,6.84,0.71,79.79,22.13,39.24,15.06,NA,NA,NA,25.88,53.25,1.12,257.88,0.00,0.00,207.16,716.50,-0.03
2025-02-27 00:00:00,32.08,95.90,6.01,45.93,28.73,37.62,16.11,0.54,14.95,4.68,8.31,3.19,NA,NA,NA,27.83,44.85,1.38,237.47,0.00,0.00,215.83,714.83,-0.03
2025-02-28 00:00:00,36.30,96.76,3.80,29.01,18.51,23.76,8.10,0.71,14.46,4.73,8.39,3.22,NA,NA,NA,26.15,52.18,1.09,277.32,0.00,0.00,156.03,714.73,-0.07
2025-03-01 00:00:00,28.84,88.49,3.38,25.87,16.33,21.19,7.34,0.73,15.00,4.76,8.44,3.24,NA,NA,NA,26.84,46.79,1.65,276.69,0.01,0.50,166.37,714.08,-0.03
2025-03-02 00:00:00,18.72,64.59,3.31,25.32,16.16,20.74,7.06,0.68,15.28,4.99,8.86,3.40,NA,NA,NA,26.67,46.88,0.92,286.52,0.00,0.00,169.88,712.38,-0.02
2025-03-03 00:00:00,24.23,87.68,3.82,29.25,18.67,23.96,8.18,0.63,15.63,5.09,9.01,3.46,NA,NA,NA,27.19,42.37,1.13,196.81,0.00,0.00,180.87,712.56,-0.02
2025-03-04 00:00:00,29.96,117.79,4.97,37.92,24.20,31.07,10.59,0.80,15.54,5.07,8.99,3.45,NA,NA,NA,27.66,42.65,1.06,192.68,0.00,0.00,157.27,712.61,-0.03
2025-03-05 00:00:00,43.45,151.38,7.52,57.51,36.71,47.11,16.03,0.61,15.32,5.00,8.86,3.40,NA,NA,NA,26.87,40.56,1.63,91.74,0.00,0.00,178.60,713.08,-0.02
2025-03-06 00:00:00,31.39,113.65,6.22,47.53,30.34,38.93,13.27,0.68,15.34,5.00,8.86,3.41,NA,NA,NA,25.72,34.87,1.39,56.40,0.00,0.00,192.38,713.85,-0.02
2025-03-07 00:00:00,37.59,109.85,7.04,53.75,34.30,44.03,14.91,0.73,15.91,5.19,9.20,3.53,NA,NA,NA,26.08,35.12,0.97,64.96,0.00,0.00,177.97,712.35,-0.02
2025-03-08 00:00:00,36.17,106.88,4.44,33.92,21.65,27.78,9.49,0.69,15.73,5.11,9.05,3.47,NA,NA,NA,26.90,36.97,0.97,120.69,0.00,0.00,175.01,711.15,-0.03
2025-03-09 00:00:00,31.92,NA,4.05,30.93,19.74,25.34,8.60,0.69,16.44,5.35,9.49,3.65,NA,NA,NA,26.99,47.78,1.38,283.00,0.00,0.00,156.01,711.88,-0.03
2025-03-10 00:00:00,21.95,72.62,2.25,17.22,10.99,14.10,4.81,0.66,16.31,5.32,9.43,3.62,NA,NA,NA,26.53,54.64,1.58,269.23,0.00,0.00,171.09,714.24,-0.02
2025-03-11 00:00:00,28.64,82.80,3.40,26.01,16.60,21.30,7.30,0.75,15.31,4.99,8.85,3.39,NA,NA,NA,26.71,50.15,1.33,268.92,0.00,0.00,161.69,714.46,-0.02
2025-03-12 00:00:00,30.70,88.96,4.03,30.81,19.67,25.24,8.62,0.71,15.25,4.96,8.80,3.38,NA,NA,NA,27.36,45.26,0.96,276.43,0.00,0.00,163.89,712.93,-0.03
2025-03-13 00:00:00,28.79,86.42,4.37,33.39,21.31,27.35,9.34,0.67,15.90,5.17,9.16,3.52,NA,NA,NA,28.02,45.41,1.12,248.21,0.00,0.00,163.27,711.99,-0.03
2025-03-14 00:00:00,25.73,76.72,3.63,27.75,17.71,22.73,7.69,0.69,15.74,5.14,9.11,3.50,NA,NA,NA,28.77,43.02,1.03,265.81,0.00,0.00,161.56,712.14,-0.03
2025-03-15 00:00:00,23.16,67.70,4.22,32.28,20.61,26.44,8.96,0.61,15.42,5.03,8.91,3.42,NA,NA,NA,28.83,43.53,1.52,283.75,0.00,0.00,163.99,712.65,-0.03
2025-03-16 00:00:00,19.38,60.58,3.79,29.01,18.51,23.76,8.07,0.58,15.43,5.03,8.91,3.42,NA,NA,NA,28.95,38.11,1.39,289.18,0.00,0.00,170.85,712.68,-0.03
2025-03-17 00:00:00,18.46,63.49,4.71,35.94,22.94,29.43,10.01,0.70,15.43,5.03,8.93,3.42,NA,NA,NA,28.23,38.61,1.30,225.86,0.00,0.00,168.85,712.38,-0.03
2025-03-18 00:00:00,26.66,79.95,5.05,38.63,24.65,31.64,10.79,0.74,15.49,5.06,8.97,3.44,NA,NA,NA,28.36,47.17,1.19,245.60,0.00,0.00,164.97,712.19,-0.03
2025-03-19 00:00:00,13.93,53.31,3.29,25.18,16.07,20.63,7.01,0.64,15.61,5.06,8.97,3.44,NA,NA,NA,28.22,45.16,1.68,288.39,0.00,0.00,175.24,713.23,-0.03
2025-03-20 00:00:00,9.61,39.70,3.31,25.27,16.13,20.70,7.00,0.63,14.91,4.84,8.58,3.30,NA,NA,NA,27.87,53.30,1.41,282.80,0.00,0.00,176.41,713.95,-0.03
2025-03-21 00:00:00,13.34,54.10,3.58,27.32,17.44,22.38,7.67,0.63,15.04,4.91,8.69,3.33,NA,NA,NA,27.67,54.27,1.82,227.09,0.00,0.00,169.64,714.10,-0.02
2025-03-22 00:00:00,13.69,38.55,3.57,27.30,17.42,22.36,7.60,0.65,15.81,5.12,9.08,3.49,NA,NA,NA,26.48,63.49,1.44,279.02,0.02,1.50,162.06,713.58,-0.02
2025-03-23 00:00:00,15.14,47.76,2.26,17.28,11.03,14.15,4.82,0.67,15.31,5.01,8.88,3.41,NA,NA,NA,27.19,60.76,1.22,279.72,0.00,0.00,135.17,713.77,-0.02
2025-03-24 00:00:00,17.18,55.22,2.61,19.93,12.72,16.32,5.57,0.67,15.10,4.91,8.70,3.34,NA,NA,NA,27.21,58.86,0.94,270.88,0.01,1.00,145.81,713.65,-0.02
2025-03-25 00:00:00,23.57,71.45,2.80,21.37,13.64,17.51,6.01,0.69,15.66,5.09,9.02,3.46,NA,NA,NA,27.61,53.26,0.83,252.47,0.00,0.00,165.73,711.62,-0.02
2025-03-26 00:00:00,25.57,75.98,3.10,23.65,15.11,19.38,6.61,0.71,15.76,5.11,9.06,3.48,NA,NA,NA,27.99,49.23,0.72,257.97,0.00,0.00,168.83,710.56,-0.02
2025-03-27 00:00:00,30.42,81.61,4.75,36.28,23.15,29.72,10.06,0.68,15.59,5.08,9.01,3.46,NA,NA,NA,28.58,45.06,0.81,233.86,0.00,0.00,166.66,710.32,-0.03
2025-03-28 00:00:00,34.54,95.61,4.64,35.48,22.65,29.06,9.91,0.68,15.61,5.11,9.06,3.48,NA,NA,NA,29.06,43.61,0.77,217.44,0.00,0.00,162.75,710.02,-0.03
2025-03-29 00:00:00,36.10,97.72,4.35,33.31,21.26,27.28,9.23,0.69,15.63,5.10,9.03,3.46,NA,NA,NA,29.40,45.33,0.88,201.83,0.00,0.00,156.64,710.00,-0.03
2025-03-30 00:00:00,33.28,90.89,4.95,37.85,24.15,31.00,10.54,0.69,15.56,5.06,8.96,3.43,NA,NA,NA,29.23,41.92,0.83,286.26,0.00,0.00,158.58,710.84,-0.03
2025-03-31 00:00:00,25.12,70.63,4.19,32.04,20.45,26.25,8.89,0.60,15.28,4.99,8.84,3.39,NA,NA,NA,28.32,38.81,0.78,309.18,0.00,0.00,144.05,710.99,-0.02
2025-04-01 00:00:00,22.53,70.28,3.38,25.84,16.49,21.16,7.19,0.66,15.43,5.03,8.91,3.42,NA,NA,NA,27.86,49.03,1.44,273.23,0.00,0.00,155.15,710.81,-0.02
2025-04-02 00:00:00,12.16,41.65,3.02,23.10,14.75,18.93,6.45,0.60,15.89,5.15,9.14,3.51,NA,NA,NA,27.55,51.50,1.72,245.86,0.00,0.00,177.91,711.62,-0.02
2025-04-03 00:00:00,16.23,56.93,2.85,21.80,13.58,17.85,6.17,0.61,15.30,4.95,8.77,3.37,NA,NA,NA,25.99,66.27,1.44,259.98,0.00,0.00,107.16,712.88,-0.02
2025-04-04 00:00:00,9.79,43.37,1.84,14.06,8.86,11.51,3.94,0.70,15.62,5.06,8.97,3.44,NA,NA,NA,26.47,64.18,0.86,168.75,0.00,0.00,170.49,713.08,-0.02
2025-04-05 00:00:00,19.19,56.65,2.61,19.69,12.57,16.13,5.50,0.71,15.31,5.00,8.85,3.39,NA,NA,NA,27.73,55.60,0.73,251.97,0.00,0.00,169.71,712.03,-0.02
2025-04-06 00:00:00,19.21,56.59,3.66,27.96,17.86,22.91,7.79,0.58,15.15,4.94,8.76,3.37,NA,NA,NA,25.66,64.41,0.38,264.82,0.00,0.00,37.47,711.29,-0.02
2025-04-07 00:00:00,23.50,85.06,3.43,26.13,16.36,21.40,7.46,0.57,15.20,4.93,8.74,3.36,NA,NA,NA,30.31,42.18,1.00,252.59,0.00,0.00,244.05,711.18,-0.04
2025-04-08 00:00:00,13.67,54.96,3.23,24.43,15.42,20.01,6.78,0.61,14.25,4.62,8.19,3.14,NA,NA,NA,28.37,47.25,1.08,273.02,0.00,0.00,176.55,712.21,-0.05
2025-04-09 00:00:00,17.41,59.27,3.14,23.95,14.52,19.63,6.71,0.59,15.60,5.07,8.99,3.45,NA,NA,NA,27.91,50.31,1.11,253.78,0.00,0.00,131.74,711.23,-0.05
2025-04-10 00:00:00,15.70,60.50,3.26,24.89,15.89,20.39,6.90,0.63,15.16,4.94,8.76,3.36,NA,NA,NA,27.38,52.97,1.58,228.22,0.00,0.00,145.85,709.83,-0.04
2025-04-11 00:00:00,21.95,69.82,2.39,18.26,11.53,14.97,5.21,0.70,13.97,4.54,8.04,3.09,NA,NA,NA,27.61,50.91,1.21,186.76,0.03,3.00,181.09,708.82,-0.03
2025-04-12 00:00:00,28.58,90.56,5.07,38.73,24.72,31.73,10.68,0.67,15.07,4.94,8.76,3.36,NA,NA,NA,26.58,50.14,0.70,169.92,0.00,0.00,58.53,709.98,-0.03
2025-04-13 00:00:00,30.16,101.27,3.80,29.04,18.53,23.79,8.06,0.65,15.05,4.91,8.71,3.34,NA,NA,NA,28.62,39.52,0.86,110.82,0.00,0.00,189.21,710.72,-0.03
2025-04-14 00:00:00,16.56,54.01,3.19,24.33,15.53,19.93,6.81,0.68,14.97,4.89,8.66,3.32,NA,NA,NA,28.59,41.18,1.00,251.61,0.00,0.00,181.36,710.44,-0.03
2025-04-15 00:00:00,18.06,61.05,2.74,20.91,13.35,17.12,5.73,0.64,15.52,5.04,8.94,3.43,NA,NA,NA,28.08,45.48,1.21,302.23,0.00,0.00,173.51,710.18,-0.03
2025-04-16 00:00:00,18.43,56.13,3.10,23.72,15.14,19.43,6.61,0.59,15.32,5.01,8.87,3.41,NA,NA,NA,27.15,58.59,1.86,288.65,0.00,0.00,130.39,710.61,-0.03
2025-04-17 00:00:00,19.75,65.68,3.22,24.58,15.70,20.14,6.95,0.65,15.28,4.97,8.81,3.38,NA,NA,NA,28.08,53.86,1.23,293.61,0.00,0.00,167.60,709.91,-0.02
2025-04-18 00:00:00,24.81,75.17,3.42,26.17,16.70,21.43,7.20,0.70,14.95,4.88,8.63,3.31,NA,NA,NA,27.61,58.07,0.93,287.78,0.01,1.00,140.92,709.36,-0.02
2025-04-19 00:00:00,21.96,57.63,3.06,22.99,14.17,18.84,6.44,0.63,15.16,4.96,8.80,3.38,NA,NA,NA,28.50,56.48,0.84,280.69,0.02,1.00,213.07,709.34,-0.02
2025-04-20 00:00:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.00,NA,NA,NA
2025-04-21 00:00:00,23.75,79.42,2.75,21.07,13.44,17.26,5.95,0.37,15.15,4.94,8.75,3.36,NA,NA,NA,30.01,47.55,0.89,251.57,0.00,0.00,191.55,714.18,-0.02
2025-04-22 00:00:00,26.63,80.15,3.07,23.53,14.86,19.28,6.65,0.52,14.63,4.76,8.43,3.23,NA,NA,NA,29.76,47.99,0.81,202.42,0.00,0.00,183.31,711.68,-0.02
2025-04-23 00:00:00,27.14,79.45,4.07,31.11,19.86,25.48,8.63,0.33,14.75,4.77,8.45,3.25,NA,NA,NA,30.05,47.14,0.56,283.38,0.00,0.00,181.13,710.48,-0.02
2025-04-24 00:00:00,23.73,77.53,2.86,21.89,13.61,17.93,6.17,0.33,12.41,4.05,7.18,2.76,NA,NA,NA,30.31,43.04,0.65,284.11,0.00,0.00,178.31,711.70,-0.03
2025-04-25 00:00:00,22.36,72.57,3.15,24.10,15.16,19.75,6.74,0.33,17.21,5.62,9.96,3.83,NA,NA,NA,30.47,42.68,0.66,291.10,0.00,0.00,230.24,710.33,-0.03
2025-04-26 00:00:00,24.08,71.89,2.69,20.54,12.80,16.81,5.90,0.37,16.67,5.34,9.46,3.63,NA,NA,NA,30.70,42.17,1.35,121.09,0.00,0.00,235.72,711.37,-0.05
2025-04-27 00:00:00,15.17,NA,3.36,25.64,16.37,21.00,7.19,0.38,15.37,5.03,8.92,3.42,NA,NA,NA,27.96,58.07,1.52,224.93,0.00,0.00,134.43,710.97,-0.05
2025-04-28 00:00:00,16.65,60.70,2.68,20.52,13.10,16.80,5.70,0.44,11.06,3.66,6.49,2.49,NA,NA,NA,29.29,48.77,1.04,278.76,0.00,0.00,203.13,709.90,-0.05
2025-04-29 00:00:00,13.98,56.30,2.63,20.08,12.82,16.45,5.60,0.53,14.20,4.61,8.17,3.13,NA,NA,NA,29.01,49.37,1.15,291.93,0.00,0.00,168.66,709.45,-0.05
2025-04-30 00:00:00,20.25,74.60,2.86,21.85,13.94,17.89,6.06,0.51,18.57,5.98,10.59,4.07,NA,NA,NA,29.72,45.97,1.25,245.82,0.00,0.00,185.75,709.16,-0.04
2025-05-01 00:00:00,17.85,55.71,3.09,23.61,14.88,19.34,6.66,0.36,18.50,5.99,10.62,4.07,NA,NA,NA,29.19,50.63,1.62,267.57,0.00,0.00,167.93,709.99,-0.03
2025-05-02 00:00:00,15.26,57.48,2.76,21.07,13.44,17.26,5.83,0.50,17.14,3.13,5.33,1.45,NA,NA,NA,28.91,52.63,1.54,250.37,0.00,0.00,142.05,709.89,0.17
2025-05-03 00:00:00,14.76,58.24,2.66,20.34,12.98,16.66,5.68,0.44,19.52,0.13,0.29,0.16,NA,NA,NA,28.93,45.70,1.43,248.33,0.00,0.00,183.92,709.45,-0.03
2025-05-04 00:00:00,20.61,75.41,3.86,29.52,18.84,24.17,8.19,0.50,15.48,0.14,0.32,0.19,NA,NA,NA,28.09,52.44,1.68,232.21,0.01,1.00,156.61,709.27,-0.03
2025-05-05 00:00:00,15.93,63.95,2.54,19.40,12.23,15.89,5.45,0.41,9.96,0.11,0.27,0.16,NA,NA,NA,28.38,53.82,1.29,226.02,0.00,0.00,199.88,709.14,-0.02
2025-05-06 00:00:00,17.67,54.00,3.76,28.73,17.28,23.52,8.77,0.02,13.95,0.01,0.01,0.01,NA,NA,NA,29.87,44.75,1.56,181.35,0.03,1.50,236.16,710.91,-0.02
